ASN,Location_bias,Network_size_bias,Topology_bias,IXP_related_bias,Network_type_bias,RIR_region,Customer_cone_num_ASNs,Customer_cone_num_prefixes,Location_country,num_neighbors_total,Scope_PeeringDB,Network_type_PeeringDB,Peering_policy_PeeringDB,IXPs_PeeringDB,num_facilities_PeeringDB,is_in_peeringDB,nb_atlas_probes_v4,nb_atlas_probes_v6,is_routeviews_peer,Improvement_proximity,kind
1234,0.11,-0.11,-0.61,0.0,-0.02,RIPE,1.0,5.0,EU,2.0,,,,,,0.0,,,,10.0,RIS
1237,-0.47,0.07,0.03,0.0,-0.02,APNIC,24.0,458.0,KR,39.0,,,,,,0.0,1.0,,,785.0,RIS
1241,0.11,0.08,0.04,0.15,-0.02,RIPE,39.0,187.0,EU,181.0,Global,Cable/DSL/ISP,Selective,5.0,4.0,1.0,10.0,7.0,,144.0,RIS
1248,0.11,-0.11,-0.03,-0.04,-0.01,RIPE,2.0,13.0,NL,116.0,Global,Enterprise,Open,5.0,7.0,1.0,,,,15.0,RIS
1249,-0.2,-0.11,-0.49,0.0,-0.02,ARIN,2.0,13.0,US,3.0,,,,,,0.0,,,,22.0,RIS
1251,-0.45,0.07,0.03,-0.1,-0.09,LACNIC,11.0,384.0,BR,88.0,Regional,Educational/Research,Open,2.0,2.0,1.0,,,,93.0,RIS
1252,-0.2,-0.11,-0.39,0.0,-0.02,ARIN,1.0,11.0,US,4.0,,,,,,0.0,,,,22.0,RIS
1256,-0.2,-0.12,-0.51,0.0,-0.02,ARIN,2.0,11.0,US,2.0,,,,,,0.0,,,,22.0,RIS
1257,0.11,0.09,0.04,0.16,0.02,RIPE,256.0,2644.0,EU,183.0,Europe,Cable/DSL/ISP,Selective,15.0,27.0,1.0,5.0,1.0,,865.0,RIS
1258,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,1.0,RIS
1261,-0.2,-0.17,-0.38,-0.29,-0.73,ARIN,1.0,11.0,US,5.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,11.0,RIS
1265,-0.2,-0.12,-0.61,0.0,-0.02,ARIN,1.0,4.0,US,2.0,,,,,,0.0,,,,4.0,RIS
1267,0.11,0.08,-0.06,-0.16,0.03,RIPE,93.0,793.0,IT,1283.0,Europe,NSP,Open,7.0,0.0,1.0,14.0,,,330.0,RIS
1270,0.11,-0.22,-0.51,0.0,-0.02,RIPE,2.0,2.0,EU,2.0,,,,,,0.0,,,,4.0,RIS
1277,-0.2,-0.06,-0.39,0.0,-0.02,ARIN,3.0,4.0,US,4.0,,,,,,0.0,,,,10.0,RIS
1286,-0.2,-0.17,-0.39,0.0,-0.02,ARIN,1.0,14.0,US,4.0,,,,,,0.0,,,,28.0,RIS
1287,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1289,-0.2,-0.11,-0.38,0.0,-0.02,ARIN,1.0,5.0,US,5.0,,,,,,0.0,1.0,,,6.0,RIS
1290,0.11,-0.11,-0.61,0.0,-0.0,RIPE,1.0,11.0,EU,2.0,Regional,NSP,Selective,0.0,2.0,1.0,,,,12.0,RIS
1293,-0.2,-0.12,-0.61,0.0,-0.02,ARIN,1.0,6.0,US,2.0,,,,,,0.0,,,,6.0,RIS
1294,-0.2,-0.0,-0.21,0.0,-0.02,ARIN,3.0,67.0,US,12.0,,,,,,0.0,,,,130.0,RIS
1301,0.11,-0.09,-0.14,-0.1,-0.56,RIPE,1.0,45.0,EU,25.0,Europe,Not Disclosed,Open,2.0,2.0,1.0,,,,45.0,RIS
1311,-0.2,-0.17,-0.38,0.0,-0.02,ARIN,1.0,8.0,US,5.0,,,,,,0.0,,,,10.0,RIS
1313,-0.2,-0.09,-0.22,0.0,-0.02,ARIN,1.0,24.0,US,7.0,,,,,,0.0,,,,30.0,RIS
1315,-0.2,-0.3,-0.51,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1321,-0.2,0.07,-0.15,0.0,-0.02,ARIN,22.0,636.0,US,26.0,,,,,,0.0,,,,261.0,RIS
1339,-0.2,-0.03,-0.39,0.0,-0.02,ARIN,6.0,25.0,US,3.0,,,,,,0.0,,,,32.0,RIS
1341,-0.2,-0.07,-0.61,0.0,-0.02,ARIN,1.0,21.0,US,2.0,,,,,,0.0,,,,42.0,RIS
1342,0.11,-0.11,-0.39,-0.2,0.01,RIPE,1.0,13.0,EU,3.0,Europe,Content,Open,2.0,0.0,1.0,,,,29.0,RIS
1348,-0.2,-0.07,-0.61,0.0,-0.02,ARIN,1.0,18.0,US,2.0,,,,,,0.0,,,,18.0,RIS
1350,-0.2,-0.17,-0.51,0.0,-0.02,ARIN,1.0,7.0,US,2.0,,,,,,0.0,,,,14.0,RIS
1351,-0.2,-0.01,0.03,-0.2,-0.2,ARIN,8.0,30.0,US,24.0,Not Disclosed,Educational/Research,Open,2.0,1.0,1.0,,,1.0,15.0,RIS
1355,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1358,-0.2,-0.11,-0.61,0.0,-0.02,ARIN,1.0,7.0,US,2.0,,,,,,0.0,,,,19.0,RIS
1378,-0.2,-0.09,-0.61,0.0,-0.02,ARIN,1.0,18.0,US,2.0,,,,,,0.0,,,,36.0,RIS
1379,-0.2,-0.17,-0.49,0.0,-0.02,ARIN,1.0,8.0,US,3.0,,,,,,0.0,,,,21.0,RIS
1380,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,1.0,RIS
1383,-0.2,-0.11,-0.39,0.0,-0.02,ARIN,3.0,4.0,US,3.0,,,,,,0.0,,,,12.0,RIS
1387,-0.2,-0.2,-0.51,0.0,-0.02,ARIN,2.0,11.0,US,2.0,,,,,,0.0,,,,6.0,RIS
1399,-0.2,-0.14,-0.22,0.0,-0.02,ARIN,1.0,18.0,US,7.0,,,,,,0.0,,,,25.0,RIS
1401,-0.2,-0.22,-0.61,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1406,-0.2,-0.17,-0.61,-0.29,-0.01,ARIN,1.0,11.0,US,2.0,North America,Content,Open,0.0,1.0,1.0,,,,11.0,RIS
1407,-0.2,-0.3,-0.49,0.0,-0.02,ARIN,1.0,2.0,US,3.0,,,,,,0.0,,,,1.0,RIS
1408,-0.2,-0.22,-0.51,-0.29,-0.01,ARIN,2.0,2.0,US,2.0,Global,Content,Open,0.0,1.0,1.0,,,,2.0,RIS
1410,-0.2,-0.09,-0.06,-0.29,-0.18,ARIN,2.0,17.0,US,7.0,North America,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,4.0,RIS
1411,-0.2,-0.09,-0.39,0.0,-0.02,ARIN,1.0,22.0,US,3.0,,,,,,0.0,,,,23.0,RIS
1414,-0.2,-0.17,-0.39,0.0,-0.02,ARIN,1.0,4.0,US,3.0,,,,,,0.0,,,,6.0,RIS
1415,-0.2,-0.09,-0.49,0.0,-0.02,ARIN,1.0,19.0,US,3.0,,,,,,0.0,,,,38.0,RIS
1416,-0.2,-0.12,-0.61,0.0,-0.02,ARIN,1.0,13.0,US,2.0,,,,,,0.0,,,,14.0,RIS
1420,-0.2,-0.22,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1421,-0.2,-0.0,-0.15,0.0,-0.02,ARIN,7.0,112.0,US,14.0,,,,,,0.0,,,,82.0,RIS
1422,-0.2,-0.22,-0.49,0.0,-0.01,ARIN,1.0,3.0,US,3.0,Global,Enterprise,Selective,1.0,2.0,1.0,,,,3.0,RIS
1423,-0.2,-0.12,-0.32,-0.29,-0.17,ARIN,1.0,6.0,US,5.0,North America,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,6.0,RIS
1428,-0.2,-0.3,-0.49,0.0,-0.02,ARIN,1.0,1.0,US,3.0,,,,,,0.0,,,,1.0,RIS
1432,-0.2,-0.12,-0.61,0.0,-0.02,ARIN,1.0,4.0,US,2.0,,,,,,0.0,,,,6.0,RIS
1435,-0.2,-0.17,-0.49,0.0,-0.02,ARIN,1.0,4.0,US,3.0,,,,,,0.0,,,,4.0,RIS
1436,-0.2,-0.22,-0.39,0.0,-0.02,ARIN,1.0,1.0,US,5.0,,,,,,0.0,,,,4.0,RIS
1437,-0.2,-0.3,-0.49,0.0,-0.02,ARIN,1.0,2.0,US,3.0,,,,,,0.0,,,,4.0,RIS
1438,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,3.0,RIS
1439,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,1.0,RIS
1442,-0.2,-0.17,-0.61,0.0,-0.02,ARIN,1.0,4.0,US,2.0,,,,,,0.0,,,,4.0,RIS
1443,-0.2,-0.22,-0.39,0.0,-0.02,ARIN,1.0,2.0,US,4.0,,,,,,0.0,,,,3.0,RIS
1444,-0.2,-0.17,-0.49,0.0,-0.02,ARIN,1.0,4.0,US,3.0,,,,,,0.0,,,,4.0,RIS
1445,-0.2,-0.3,-0.49,0.0,-0.02,ARIN,1.0,1.0,US,3.0,,,,,,0.0,,,,2.0,RIS
1446,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,4.0,RIS
1447,-0.2,-0.17,-0.61,0.0,-0.02,ARIN,1.0,4.0,US,2.0,,,,,,0.0,,,,10.0,RIS
1448,-0.2,-0.12,-0.39,-0.19,-0.15,ARIN,1.0,13.0,US,5.0,North America,Cable/DSL/ISP,Open,1.0,2.0,1.0,,,,10.0,RIS
1449,-0.2,-0.17,-0.21,0.0,-0.02,ARIN,1.0,9.0,US,8.0,,,,,,0.0,,,,15.0,RIS
1494,-0.2,-0.04,-0.51,0.0,-0.02,ARIN,1.0,41.0,US,2.0,,,,,,0.0,,,,140.0,RIS
1508,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1525,-0.2,-0.11,-0.51,0.0,-0.02,ARIN,1.0,8.0,US,2.0,,,,,,0.0,,,,28.0,RIS
1538,-0.2,-0.05,-0.51,0.0,-0.02,ARIN,1.0,16.0,US,2.0,,,,,,0.0,,,,2700.0,RIS
1539,-0.2,-0.01,-0.39,0.0,-0.02,ARIN,3.0,33.0,US,3.0,,,,,,0.0,,,,165.0,RIS
1540,-0.2,-0.02,-0.51,0.0,-0.02,ARIN,2.0,372.0,US,2.0,,,,,,0.0,,,,1435.0,RIS
1541,-0.2,0.08,-0.15,0.0,-0.02,ARIN,48.0,910.0,US,48.0,,,,,,0.0,,,,4595.0,RIS
1547,-0.08,0.06,0.05,-0.16,-0.01,RIPE,6.0,60.0,MD,138.0,Global,Cable/DSL/ISP,Open,12.0,0.0,1.0,1.0,,,60.0,RIS
1554,-0.2,0.07,-0.16,0.0,-0.02,ARIN,17.0,125.0,US,17.0,,,,,,0.0,,,,923.0,RIS
1555,-0.2,-0.07,-0.51,0.0,-0.02,ARIN,2.0,33.0,US,2.0,,,,,,0.0,,,,352.0,RIS
1605,-0.2,-0.17,-0.22,0.0,-0.02,ARIN,1.0,5.0,US,6.0,,,,,,0.0,,,,8.0,RIS
1606,-0.2,-0.22,-0.39,0.0,-0.02,ARIN,1.0,2.0,US,3.0,,,,,,0.0,,,,4.0,RIS
1609,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,3.0,RIS
1610,-0.2,-0.09,-0.39,0.0,-0.02,ARIN,1.0,29.0,US,4.0,,,,,,0.0,,,,30.0,RIS
1612,-0.2,-0.09,-0.61,0.0,-0.02,ARIN,1.0,16.0,US,2.0,,,,,,0.0,,,,62.0,RIS
1614,-0.2,-0.17,-0.61,0.0,-0.02,ARIN,1.0,4.0,US,2.0,,,,,,0.0,,,,8.0,RIS
1615,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,4.0,RIS
1616,-0.2,-0.09,-0.39,0.0,-0.02,ARIN,1.0,22.0,US,3.0,,,,,,0.0,,,,26.0,RIS
1617,-0.2,-0.3,-0.49,0.0,-0.02,ARIN,1.0,1.0,US,3.0,,,,,,0.0,,,,2.0,RIS
1620,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,3.0,RIS
1621,-0.2,-0.16,-0.49,0.0,-0.02,ARIN,1.0,1.0,US,3.0,,,,,,0.0,,,,4.0,RIS
1622,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,1.0,RIS
1624,-0.22,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,CA,2.0,,,,,,0.0,,,,2.0,RIS
1632,-0.2,-0.22,-0.61,0.0,-0.02,ARIN,1.0,3.0,US,2.0,,,,,,0.0,,,,3.0,RIS
1633,-0.22,-0.17,-0.61,0.0,-0.02,ARIN,1.0,5.0,CA,2.0,,,,,,0.0,,,,7.0,RIS
1634,-0.22,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,CA,2.0,,,,,,0.0,,,,2.0,RIS
1635,-0.2,-0.22,-0.39,0.0,-0.02,ARIN,1.0,2.0,US,4.0,,,,,,0.0,,,,2.0,RIS
1640,-0.2,-0.09,-0.61,-0.1,-0.12,ARIN,1.0,18.0,US,2.0,North America,NSP,Open,2.0,2.0,1.0,,,,18.0,RIS
1642,-0.2,-0.22,-0.61,0.0,-0.02,ARIN,1.0,3.0,US,2.0,,,,,,0.0,,,,5.0,RIS
1645,-0.22,-0.11,-0.43,-0.29,-0.1,ARIN,4.0,4.0,CA,5.0,Regional,Enterprise,Open,1.0,1.0,1.0,,,,5.0,RIS
1646,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1647,-0.2,-0.17,-0.39,0.0,-0.02,ARIN,1.0,4.0,US,4.0,,,,,,0.0,,,,4.0,RIS
1651,-0.2,-0.12,-0.61,0.0,-0.02,ARIN,1.0,11.0,US,2.0,,,,,,0.0,,,,13.0,RIS
1653,0.11,0.07,0.02,0.0,-0.02,RIPE,31.0,166.0,EU,33.0,,,,,,0.0,3.0,2.0,,106.0,RIS
1657,-0.2,-0.11,-0.61,-0.29,-0.25,ARIN,1.0,14.0,US,2.0,Regional,Educational/Research,Open,0.0,0.0,1.0,,,,40.0,RIS
1659,-0.26,-0.05,-0.39,-0.09,-0.11,APNIC,1.0,185.0,TW,5.0,Asia Pacific,Educational/Research,Selective,0.0,0.0,1.0,,,,76.0,RIS
1661,-0.2,-0.09,-0.61,0.0,-0.02,ARIN,1.0,28.0,US,2.0,,,,,,0.0,,,,56.0,RIS
1678,-0.2,-0.09,-0.21,0.0,-0.02,ARIN,2.0,38.0,US,8.0,,,,,,0.0,,,,35.0,RIS
1680,-0.11,0.09,0.06,0.13,-0.06,RIPE,158.0,5131.0,IL,337.0,Regional,Cable/DSL/ISP,Selective,6.0,2.0,1.0,1.0,,,479.0,RIS
1689,-0.2,-0.14,-0.39,0.0,-0.02,ARIN,1.0,17.0,US,3.0,,,,,,0.0,,,,35.0,RIS
1696,-0.2,-0.09,-0.49,0.0,-0.02,ARIN,2.0,25.0,US,4.0,,,,,,0.0,,,,17.0,RIS
1699,-0.2,-0.09,-0.39,0.0,-0.02,ARIN,1.0,54.0,US,3.0,,,,,,0.0,,,,109.0,RIS
1700,-0.2,-0.3,-0.39,0.0,-0.02,ARIN,1.0,1.0,US,3.0,,,,,,0.0,,,,2.0,RIS
1702,-0.2,-0.22,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1704,-0.47,-0.11,-0.39,0.0,-0.02,APNIC,1.0,4.0,KR,3.0,,,,,,0.0,,,,9.0,RIS
1705,-0.2,-0.09,-0.49,0.0,-0.02,ARIN,1.0,21.0,US,3.0,,,,,,0.0,,,,21.0,RIS
1706,-0.2,-0.07,-0.61,0.0,-0.02,ARIN,1.0,22.0,US,2.0,,,,,,0.0,,,,22.0,RIS
1712,0.11,-0.07,-0.49,0.0,-0.02,RIPE,1.0,38.0,EU,3.0,,,,,,0.0,,,,78.0,RIS
1730,-0.22,-0.22,-0.61,0.0,-0.02,ARIN,1.0,2.0,CA,2.0,,,,,,0.0,,,,4.0,RIS
1733,-0.2,-0.03,-0.06,0.0,-0.02,ARIN,1.0,17.0,US,14.0,,,,,,0.0,,,,1660.0,RIS
1736,-0.2,-0.06,-0.49,0.0,-0.02,ARIN,1.0,80.0,US,3.0,,,,,,0.0,,,,160.0,RIS
1738,0.11,-0.09,-0.39,0.0,-0.02,RIPE,1.0,23.0,EU,3.0,,,,,,0.0,,,,23.0,RIS
1741,0.1,0.07,-0.0,-0.16,-0.09,RIPE,10.0,57.0,FI,14.0,Regional,Educational/Research,Open,7.0,0.0,1.0,7.0,3.0,,52.0,RIS
1742,-0.2,0.05,-0.23,0.0,-0.02,ARIN,5.0,28.0,US,7.0,,,,,,0.0,,,,32.0,RIS
1746,-0.2,-0.09,-0.39,0.0,-0.02,ARIN,1.0,15.0,US,4.0,,,,,,0.0,,,,30.0,RIS
1747,-0.2,-0.11,-0.39,0.0,-0.02,ARIN,1.0,5.0,US,3.0,,,,,,0.0,,,,8.0,RIS
1754,0.11,-0.11,-0.61,0.0,-0.02,RIPE,1.0,4.0,DE,2.0,,,,,,0.0,,,,3.0,RIS
1756,-0.1,-0.07,-0.39,0.0,-0.02,RIPE,1.0,79.0,IR,5.0,,,,,,0.0,,,,369.0,RIS
1757,-0.2,-0.09,-0.39,0.0,-0.02,ARIN,1.0,18.0,US,4.0,,,,,,0.0,,,,55.0,RIS
1759,0.1,0.08,-0.15,0.02,0.04,RIPE,75.0,638.0,FI,61.0,Regional,NSP,Selective,3.0,1.0,1.0,11.0,2.0,,403.0,RIS
1761,-0.2,-0.07,-0.39,-0.29,-0.73,ARIN,1.0,19.0,US,3.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,19.0,RIS
1764,0.11,0.09,0.05,0.16,0.06,RIPE,335.0,1793.0,AT,950.0,Europe,NSP,Selective,5.0,28.0,1.0,5.0,4.0,,250.0,RIS
1766,-0.2,-0.09,-0.02,0.0,-0.02,ARIN,1.0,25.0,US,46.0,,,,,,0.0,,,,52.0,RIS
1767,-0.2,0.07,-0.16,0.0,-0.02,ARIN,15.0,83.0,US,15.0,,,,,,0.0,,,,160.0,RIS
1771,0.11,-0.22,-0.51,0.0,-0.02,RIPE,2.0,3.0,EU,2.0,,,,,,0.0,,,,6.0,RIS
1778,-0.2,-0.07,-0.51,0.0,-0.02,ARIN,1.0,9.0,US,2.0,,,,,,0.0,,,,42.0,RIS
1780,0.11,-0.22,-0.39,0.0,-0.02,RIPE,1.0,3.0,EU,3.0,,,,,,0.0,,,,2.0,RIS
1781,-0.47,-0.11,-0.49,0.0,-0.02,APNIC,1.0,11.0,KR,3.0,,,,,,0.0,,,,8.0,RIS
1782,-0.2,-0.3,-0.49,0.0,-0.02,ARIN,1.0,1.0,US,3.0,,,,,,0.0,,,,2.0,RIS
1785,-0.2,-0.01,-0.17,-0.08,-0.11,ARIN,9.0,37.0,US,9.0,North America,Cable/DSL/ISP,Restrictive,0.0,0.0,1.0,,,,18.0,RIS
1797,-0.37,-0.16,-0.49,0.0,-0.02,LACNIC,1.0,1.0,UY,3.0,,,,,,0.0,2.0,1.0,,1.0,RIS
1798,-0.2,-0.11,-0.01,-0.2,-0.11,ARIN,1.0,14.0,US,360.0,Regional,Non-Profit,Open,2.0,1.0,1.0,,,1.0,14.0,RIS
1809,-0.2,-0.3,-0.51,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1818,-0.2,-0.17,-0.39,0.0,-0.02,ARIN,2.0,11.0,US,5.0,,,,,,0.0,,,,19.0,RIS
1819,-0.2,-0.09,-0.39,0.0,-0.02,ARIN,1.0,19.0,US,3.0,,,,,,0.0,,,,34.0,RIS
1820,-0.2,0.08,0.04,0.17,0.05,ARIN,380.0,2050.0,US,377.0,Global,NSP,Selective,37.0,33.0,1.0,1.0,1.0,,285.0,RIS
1821,-0.2,-0.17,-0.49,0.0,-0.02,ARIN,1.0,5.0,US,3.0,,,,,,0.0,,,,8.0,RIS
1823,-0.2,-0.17,-0.61,0.0,-0.02,ARIN,1.0,4.0,US,2.0,,,,,,0.0,,,,10.0,RIS
1824,-0.22,-0.22,-0.39,0.0,-0.02,ARIN,1.0,3.0,CA,3.0,,,,,,0.0,,,,4.0,RIS
1825,-0.18,-0.3,-0.49,0.0,-0.02,ARIN,1.0,2.0,SG,3.0,,,,,,0.0,,,,3.0,RIS
1827,-0.2,-0.17,-0.61,0.0,-0.02,ARIN,1.0,5.0,US,2.0,,,,,,0.0,,,,10.0,RIS
1832,-0.2,-0.16,-0.61,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,4.0,RIS
1835,0.11,0.05,-0.17,-0.29,-0.09,RIPE,7.0,16.0,EU,9.0,Regional,Educational/Research,Open,1.0,1.0,1.0,2.0,2.0,,15.0,RIS
1842,-0.2,-0.07,-0.49,0.0,-0.02,ARIN,2.0,20.0,US,4.0,,,,,,0.0,,,,26.0,RIS
1848,-0.2,-0.09,-0.61,0.0,-0.02,ARIN,1.0,25.0,US,2.0,,,,,,0.0,,,,2.0,RIS
1850,-0.0,-0.22,-0.49,-0.19,-0.02,RIPE,1.0,2.0,IS,3.0,Regional,Enterprise,Open,1.0,2.0,1.0,1.0,1.0,,4.0,RIS
1874,-0.2,-0.07,-0.51,0.0,-0.02,ARIN,2.0,38.0,US,2.0,,,,,,0.0,,,,14.0,RIS
1880,0.1,-0.01,-0.04,-0.09,-0.06,RIPE,3.0,26.0,SE,28.0,Regional,Educational/Research,Selective,1.0,0.0,1.0,1.0,1.0,,26.0,RIS
1886,-0.1,-0.12,-0.51,0.0,-0.02,RIPE,2.0,10.0,HR,2.0,,,,,,0.0,1.0,,,8.0,RIS
1887,-0.03,0.05,-0.26,0.0,-0.02,RIPE,24.0,36.0,PL,25.0,,,,,,0.0,1.0,1.0,,48.0,RIS
1913,-0.2,-0.17,-0.51,0.0,-0.02,ARIN,2.0,5.0,US,2.0,,,,,,0.0,,,,30.0,RIS
1916,-0.45,0.09,0.04,-0.06,-0.02,LACNIC,85.0,1181.0,BR,921.0,Regional,Educational/Research,Open,22.0,3.0,1.0,1.0,1.0,,306.0,RIS
1921,0.11,-0.11,0.05,-0.2,-0.15,RIPE,5.0,13.0,AT,74.0,Not Disclosed,Content,Open,2.0,0.0,1.0,,,,11.0,RIS
1930,-0.06,0.07,0.01,-0.07,0.02,RIPE,9.0,81.0,PT,15.0,Europe,Educational/Research,Open,3.0,3.0,1.0,1.0,1.0,,74.0,RIS
1931,-0.2,-0.01,-0.22,0.0,-0.02,ARIN,3.0,26.0,US,7.0,,,,,,0.0,,,,19.0,RIS
1932,-0.2,-0.11,-0.39,0.0,-0.02,ARIN,1.0,8.0,US,4.0,,,,,,0.0,,,,23.0,RIS
1936,0.11,-0.3,-0.51,0.0,-0.02,RIPE,2.0,3.0,EU,2.0,,,,,,0.0,,,,5.0,RIS
1945,0.11,-0.11,-0.51,0.0,-0.02,RIPE,2.0,5.0,EU,2.0,,,,,,0.0,,,,11.0,RIS
1955,0.09,0.06,-0.27,-0.29,0.02,RIPE,11.0,31.0,HU,12.0,Europe,Educational/Research,Open,1.0,0.0,1.0,5.0,5.0,,21.0,RIS
1956,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,1.0,RIS
1965,-0.2,-0.17,-0.49,0.0,-0.02,ARIN,1.0,13.0,US,3.0,,,,,,0.0,,,,25.0,RIS
1967,0.11,-0.16,-0.61,0.0,-0.02,RIPE,1.0,1.0,EU,2.0,,,,,,0.0,1.0,,,2.0,RIS
1968,-0.2,0.06,-0.17,0.0,-0.02,ARIN,8.0,59.0,US,9.0,,,,,,0.0,,,,58.0,RIS
1970,-0.2,0.05,-0.18,0.0,-0.02,ARIN,5.0,16.0,US,6.0,,,,,,0.0,,,,33.0,RIS
1975,-0.2,-0.16,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,1.0,RIS
1982,-0.2,-0.11,-0.16,-0.29,-0.1,ARIN,2.0,13.0,US,9.0,North America,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,13.0,RIS
1983,-0.2,-0.22,-0.51,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,4.0,RIS
1996,-0.2,-0.17,-0.61,0.0,-0.02,ARIN,1.0,4.0,US,2.0,,,,,,0.0,,,,6.0,RIS
1998,-0.2,-0.01,-0.33,0.0,-0.02,ARIN,4.0,21.0,US,4.0,,,,,,0.0,,,,30.0,RIS
1999,-0.2,-0.11,-0.39,0.0,-0.02,ARIN,1.0,10.0,US,4.0,,,,,,0.0,,,,12.0,RIS
2002,-0.2,-0.22,-0.61,0.0,-0.02,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,3.0,RIS
2003,-0.2,-0.09,-0.21,0.0,-0.02,ARIN,1.0,20.0,US,10.0,,,,,,0.0,,,,39.0,RIS
2013,-0.2,-0.11,-0.49,0.0,-0.02,ARIN,1.0,11.0,US,3.0,,,,,,0.0,,,,22.0,RIS
2015,-0.2,-0.12,-0.61,0.0,-0.02,ARIN,1.0,8.0,US,2.0,,,,,,0.0,,,,16.0,RIS
2020,-0.2,-0.3,-0.61,-0.29,-0.73,ARIN,1.0,1.0,US,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,3.0,RIS
2021,-0.2,-0.22,-0.61,-0.29,-0.73,ARIN,1.0,2.0,US,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,4.0,RIS
2025,-0.2,-0.11,-0.39,0.0,-0.02,ARIN,1.0,5.0,US,3.0,,,,,,0.0,,,,10.0,RIS
2031,-0.2,-0.3,-0.61,0.0,-0.02,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,3.0,RIS
2033,-0.2,-0.11,-0.61,0.0,-0.02,ARIN,1.0,11.0,US,2.0,,,,,,0.0,,,,11.0,RIS
2044,-0.2,-0.0,-0.0,-0.2,-0.12,ARIN,4.0,62.0,US,10.0,North America,Cable/DSL/ISP,Open,2.0,1.0,1.0,,,1.0,39.0,RIS
2048,-0.2,-0.06,-0.49,0.0,-0.02,ARIN,1.0,162.0,US,3.0,,,,,,0.0,,,,322.0,RIS
2067,0.11,-0.16,-0.51,0.0,-0.02,RIPE,2.0,2.0,EU,2.0,,,,,,0.0,,,,6.0,RIS
2072,0.11,-0.05,-0.49,0.0,-0.02,RIPE,3.0,14.0,EU,4.0,,,,,,0.0,,,,8.0,RIS
2094,0.11,-0.11,-0.04,0.0,-0.02,RIPE,1.0,10.0,EU,22.0,,,,,,0.0,,,,13.0,RIS
2103,0.11,-0.16,-0.61,0.0,-0.02,RIPE,1.0,2.0,EU,2.0,,,,,,0.0,,,,4.0,RIS
2107,-0.26,0.05,0.01,-0.19,0.01,RIPE,7.0,32.0,SI,17.0,Europe,Educational/Research,Open,1.0,2.0,1.0,4.0,3.0,,25.0,RIS
2108,-0.1,-0.11,-0.39,-0.29,-0.06,RIPE,2.0,9.0,HR,5.0,Regional,Educational/Research,Open,1.0,1.0,1.0,5.0,2.0,,9.0,RIS
