ASN,Location_bias,Network_size_bias,Topology_bias,IXP_related_bias,Network_type_bias,RIR_region,Customer_cone_num_ASNs,Customer_cone_num_prefixes,Location_country,num_neighbors_total,Scope_PeeringDB,Network_type_PeeringDB,Peering_policy_PeeringDB,IXPs_PeeringDB,num_facilities_PeeringDB,is_in_peeringDB,nb_atlas_probes_v4,nb_atlas_probes_v6,is_routeviews_peer,Improvement_proximity,kind
57638,0.05,-0.18,0.02,0.0,-0.01,RIPE,1.0,1.0,NL,13.0,,,,,,0.0,,,,,Atlas
57642,0.05,-0.09,-0.03,-0.12,0.02,RIPE,1.0,3.0,FR,21.0,Europe,Content,Open,2.0,0.0,1.0,,,,,Atlas
57643,0.04,-0.01,-0.07,0.0,-0.01,RIPE,1.0,7.0,PL,2.0,,,,,,0.0,,,,,Atlas
57645,0.04,-0.05,0.01,0.0,-0.01,RIPE,1.0,4.0,RU,8.0,,,,,,0.0,,,,,Atlas
57652,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57653,0.05,-0.09,0.04,0.1,-0.1,RIPE,1.0,2.0,GB,55.0,Europe,Cable/DSL/ISP,Selective,0.0,0.0,1.0,,,,,Atlas
57655,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57656,0.04,-0.04,-0.12,0.0,-0.01,RIPE,1.0,14.0,ES,2.0,,,,,,0.0,,,,,Atlas
57657,0.05,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,HU,2.0,,,,,,0.0,,,,,Atlas
57658,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57660,0.05,-0.01,-0.04,-0.19,0.05,RIPE,2.0,7.0,NO,8.0,Regional,NSP,Open,1.0,0.0,1.0,,,,,Atlas
57661,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,RU,2.0,,,,,,0.0,,,,,Atlas
57665,0.04,-0.09,-0.04,0.0,-0.04,RIPE,1.0,2.0,PL,12.0,Regional,Enterprise,Open,5.0,2.0,1.0,,,,,Atlas
57667,0.05,-0.04,-0.12,0.0,-0.01,RIPE,1.0,16.0,DE,2.0,,,,,,0.0,,,,,Atlas
57668,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,,Atlas
57671,0.04,-0.18,-0.03,0.0,-0.01,RIPE,1.0,3.0,RU,4.0,,,,,,0.0,,,,,Atlas
57675,-0.0,-0.05,-0.12,0.0,-0.01,RIPE,1.0,11.0,AZ,2.0,,,,,,0.0,,,,,Atlas
57676,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,,Atlas
57680,0.04,-0.18,0.02,0.0,-0.01,RIPE,1.0,1.0,RU,8.0,,,,,,0.0,,,,,Atlas
57681,0.04,0.05,0.02,0.0,-0.01,RIPE,28.0,59.0,RU,28.0,,,,,,0.0,,,,,Atlas
57683,0.05,-0.18,-0.03,0.0,-0.01,RIPE,1.0,1.0,LV,3.0,,,,,,0.0,,,,,Atlas
57684,0.05,-0.09,-0.09,0.0,-0.01,RIPE,2.0,3.0,DE,3.0,,,,,,0.0,,,,,Atlas
57687,0.01,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,IR,2.0,,,,,,0.0,,,,,Atlas
57693,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,AT,2.0,,,,,,0.0,,,,,Atlas
57696,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,FR,2.0,,,,,,0.0,,,,,Atlas
57700,0.04,-0.05,-0.04,0.0,-0.01,RIPE,1.0,7.0,RU,3.0,,,,,,0.0,,,,,Atlas
57701,0.04,-0.09,-0.09,-0.19,-0.04,RIPE,2.0,3.0,PL,4.0,Regional,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,,Atlas
57703,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,UA,2.0,,,,,,0.0,,,,,Atlas
57704,-0.0,0.04,0.04,0.1,0.07,RIPE,3.0,57.0,PS,114.0,Middle East,Cable/DSL/ISP,Selective,1.0,1.0,1.0,,,,,Atlas
57705,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,8.0,BG,2.0,,,,,,0.0,,,,,Atlas
57706,0.05,-0.18,-0.03,0.19,-0.07,RIPE,1.0,1.0,NL,3.0,Global,Enterprise,Restrictive,0.0,3.0,1.0,,,,,Atlas
57707,0.05,0.02,-0.04,-0.1,0.04,RIPE,3.0,7.0,CZ,4.0,Europe,Content,Open,0.0,3.0,1.0,,,,,Atlas
57708,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,3.0,RU,2.0,,,,,,0.0,,,,,Atlas
271985,-0.25,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,5.0,AR,2.0,,,,,,0.0,,,,,Atlas
57710,0.05,0.0,-0.12,0.0,-0.01,RIPE,1.0,16.0,SK,2.0,,,,,,0.0,,,,,Atlas
57711,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57712,0.04,0.0,0.04,-0.09,-0.02,RIPE,2.0,17.0,RU,11.0,Regional,Cable/DSL/ISP,Open,5.0,0.0,1.0,,,,,Atlas
57714,0.01,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,KW,2.0,,,,,,0.0,,,,,Atlas
57716,0.05,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,SK,2.0,,,,,,0.0,,,,,Atlas
57717,0.05,0.05,0.06,-0.19,-0.28,RIPE,22.0,143.0,NL,17.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
57718,0.04,-0.05,0.02,0.0,-0.01,RIPE,1.0,6.0,PL,14.0,,,,,,0.0,,,,,Atlas
57720,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,DK,2.0,,,,,,0.0,,,,,Atlas
271988,-0.13,-0.09,-0.12,0.0,-0.01,LACNIC,1.0,3.0,DO,2.0,,,,,,0.0,,,,,Atlas
57723,0.04,0.02,0.06,0.0,-0.04,RIPE,6.0,17.0,PL,20.0,Regional,Cable/DSL/ISP,Open,5.0,2.0,1.0,,,,,Atlas
57724,0.04,0.07,0.11,0.23,0.15,RIPE,291.0,8158.0,RU,184.0,Global,NSP,Selective,14.0,0.0,1.0,,,,,Atlas
57731,-0.0,-0.01,-0.09,0.1,0.06,RIPE,2.0,11.0,IL,3.0,Global,NSP,Selective,1.0,0.0,1.0,,,,,Atlas
57736,0.05,-0.05,-0.12,0.0,-0.01,RIPE,1.0,6.0,DK,2.0,,,,,,0.0,,,,,Atlas
57737,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,RU,2.0,,,,,,0.0,,,,,Atlas
57742,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,RU,2.0,,,,,,0.0,,,,,Atlas
57743,0.0,-0.05,-0.12,-0.19,-0.02,RIPE,1.0,4.0,GE,2.0,Europe,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
57744,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,NL,2.0,,,,,,0.0,,,,,Atlas
57745,0.01,-0.05,-0.12,0.0,-0.01,RIPE,1.0,8.0,IR,2.0,,,,,,0.0,,,,,Atlas
57746,0.03,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,RO,2.0,,,,,,0.0,,,,,Atlas
57749,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57752,0.05,0.04,-0.0,0.19,-0.02,RIPE,6.0,33.0,FR,17.0,Europe,Cable/DSL/ISP,Selective,1.0,3.0,1.0,,,,,Atlas
57753,0.04,-0.05,-0.09,0.0,-0.01,RIPE,2.0,13.0,RU,3.0,,,,,,0.0,,,,,Atlas
57757,0.05,-0.09,-0.09,-0.19,0.08,RIPE,1.0,1.0,CH,3.0,Regional,Educational/Research,Open,1.0,1.0,1.0,,,,,Atlas
57761,-0.0,-0.13,-0.12,0.0,-0.01,RIPE,1.0,2.0,IQ,2.0,,,,,,0.0,,,,,Atlas
271996,-0.13,-0.18,-0.12,0.0,-0.01,LACNIC,1.0,2.0,DO,2.0,,,,,,0.0,,,,,Atlas
57763,0.05,-0.03,-0.03,0.0,-0.01,RIPE,1.0,6.0,AT,3.0,,,,,,0.0,,,,,Atlas
57765,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,BG,2.0,,,,,,0.0,,,,,Atlas
57766,0.04,-0.18,-0.07,0.0,-0.01,RIPE,2.0,2.0,RU,2.0,,,,,,0.0,,,,,Atlas
57773,0.05,-0.01,-0.03,-0.19,0.01,RIPE,1.0,11.0,SE,3.0,Europe,NSP,Open,1.0,0.0,1.0,,,,,Atlas
57776,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,MD,2.0,,,,,,0.0,,,,,Atlas
57780,0.05,-0.18,0.0,-0.19,-0.03,RIPE,1.0,1.0,DE,6.0,,Enterprise,Open,1.0,1.0,1.0,,,,,Atlas
57782,0.05,-0.18,-0.07,0.21,0.75,RIPE,2.0,2.0,SE,2.0,Not Disclosed,Not Disclosed,Selective,4.0,0.0,1.0,,,,,Atlas
57783,0.0,-0.18,-0.07,0.0,-0.01,,1.0,2.0,,1.0,,,,,,0.0,,,,,Atlas
57785,0.03,-0.18,-0.07,0.0,-0.01,RIPE,1.0,2.0,RO,2.0,,,,,,0.0,,,,,Atlas
57790,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,,Atlas
57792,0.03,-0.18,-0.03,0.0,-0.01,RIPE,1.0,2.0,RO,3.0,,,,,,0.0,,,,,Atlas
57794,0.05,0.0,-0.12,-0.03,-0.07,RIPE,1.0,27.0,GR,2.0,Europe,Cable/DSL/ISP,Open,2.0,2.0,1.0,,,,,Atlas
57795,0.05,0.06,0.03,0.0,-0.01,RIPE,11.0,54.0,NL,14.0,,,,,,0.0,,,,,Atlas
57798,0.05,-0.05,-0.03,0.0,-0.01,RIPE,1.0,8.0,CZ,3.0,,,,,,0.0,,,,,Atlas
57799,0.0,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,SA,2.0,,,,,,0.0,,,,,Atlas
57800,0.05,-0.05,0.0,0.0,-0.01,RIPE,2.0,2.0,CZ,8.0,,,,,,0.0,,,,,Atlas
57801,0.05,-0.05,-0.03,0.0,-0.01,RIPE,1.0,5.0,SK,3.0,,,,,,0.0,,,,,Atlas
57805,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57806,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
272005,-0.25,-0.18,-0.07,0.0,-0.01,LACNIC,1.0,1.0,AR,1.0,,,,,,0.0,,,,,Atlas
57808,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,5.0,RU,2.0,,,,,,0.0,,,,,Atlas
57810,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,,Atlas
57811,0.04,0.04,0.06,0.04,0.12,RIPE,8.0,46.0,PL,82.0,Europe,Content,Open,8.0,5.0,1.0,,,,,Atlas
57812,0.04,-0.09,-0.03,0.0,-0.01,RIPE,1.0,3.0,RU,3.0,,,,,,0.0,,,,,Atlas
57813,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,BG,2.0,,,,,,0.0,,,,,Atlas
57814,0.0,0.04,0.02,-0.19,-0.02,RIPE,4.0,26.0,GE,6.0,Regional,Network Services,Open,1.0,1.0,1.0,,,,,Atlas
57815,0.03,-0.05,0.02,0.0,-0.01,RIPE,1.0,9.0,RO,13.0,,,,,,0.0,,,,,Atlas
272006,-0.25,-0.0,-0.04,0.0,-0.01,LACNIC,3.0,15.0,AR,3.0,,,,,,0.0,,,,,Atlas
57817,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,IT,2.0,,,,,,0.0,,,,,Atlas
57818,0.01,0.0,-0.12,0.0,-0.01,RIPE,1.0,24.0,CY,2.0,,,,,,0.0,,,,,Atlas
57821,0.05,-0.18,0.01,-0.19,1.16,RIPE,1.0,1.0,DE,22.0,Europe,Non-Profit,Open,1.0,1.0,1.0,1.0,1.0,,,Atlas
57824,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57828,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57832,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,2.0,PL,2.0,,,,,,0.0,,,,,Atlas
57834,0.0,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,TR,2.0,,,,,,0.0,,,,,Atlas
57840,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,BG,2.0,,,,,,0.0,,,,,Atlas
57842,0.04,-0.05,-0.01,0.0,-0.01,RIPE,2.0,7.0,RU,7.0,,,,,,0.0,,,,,Atlas
57844,0.0,0.02,-0.12,-0.19,-0.0,RIPE,1.0,112.0,TR,2.0,Global,Content,Open,1.0,0.0,1.0,,,,,Atlas
57846,0.05,-0.09,-0.09,0.0,-0.01,RIPE,2.0,2.0,IT,3.0,,,,,,0.0,,,,,Atlas
57847,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,8.0,RU,2.0,,,,,,0.0,,,,,Atlas
262805,-0.46,0.0,-0.03,-0.1,-0.07,LACNIC,1.0,24.0,BR,5.0,Regional,Cable/DSL/ISP,Open,1.0,2.0,1.0,,,,,Atlas
57854,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,SI,2.0,,,,,,0.0,,,,,Atlas
57858,-0.06,0.02,-0.07,0.0,-0.01,RIPE,2.0,183.0,US,2.0,,,,,,0.0,,,,,Atlas
57863,0.0,-0.05,-0.03,0.0,-0.01,RIPE,1.0,5.0,SA,3.0,,,,,,0.0,,,,,Atlas
57866,0.05,0.07,0.1,0.32,0.08,RIPE,117.0,658.0,NL,132.0,Europe,NSP,Selective,3.0,22.0,1.0,,,1.0,,Atlas
57867,0.04,-0.05,-0.03,0.0,-0.01,RIPE,1.0,8.0,RU,3.0,,,,,,0.0,,,,,Atlas
57871,0.04,-0.04,-0.03,0.0,-0.01,RIPE,1.0,14.0,RU,3.0,,,,,,0.0,,,,,Atlas
57873,0.05,-0.09,-0.03,0.0,-0.01,RIPE,1.0,3.0,EE,3.0,,,,,,0.0,,,,,Atlas
57875,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,,Atlas
57876,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57877,0.04,0.04,0.03,0.0,-0.28,RIPE,3.0,38.0,ES,24.0,Not Disclosed,Not Disclosed,Open,3.0,2.0,1.0,,,,,Atlas
57878,0.05,0.02,-0.12,0.0,-0.01,RIPE,1.0,315.0,AT,2.0,,,,,,0.0,,,,,Atlas
57881,0.0,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,GE,2.0,,,,,,0.0,,,,,Atlas
57882,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,5.0,RU,2.0,,,,,,0.0,,,,,Atlas
57883,0.04,-0.05,0.02,-0.06,-0.01,RIPE,1.0,7.0,UA,8.0,Europe,Cable/DSL/ISP,Open,13.0,0.0,1.0,,,,,Atlas
57884,0.04,-0.18,-0.03,0.0,-0.01,RIPE,1.0,1.0,RU,3.0,,,,,,0.0,,,,,Atlas
57885,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57888,0.05,0.0,-0.12,0.0,-0.01,RIPE,1.0,17.0,HR,2.0,,,,,,0.0,,,,,Atlas
57889,0.04,-0.01,-0.09,0.0,-0.01,RIPE,2.0,6.0,PL,4.0,,,,,,0.0,,,,,Atlas
57890,0.04,-0.09,-0.09,-0.03,-0.04,RIPE,1.0,2.0,PL,3.0,Regional,Cable/DSL/ISP,Open,2.0,2.0,1.0,,,,,Atlas
57896,0.04,-0.01,0.02,-0.12,-0.04,RIPE,2.0,4.0,PL,15.0,Regional,Cable/DSL/ISP,Open,2.0,1.0,1.0,,,,,Atlas
57897,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,,Atlas
57898,0.04,-0.05,0.01,0.0,-0.01,RIPE,1.0,5.0,RU,7.0,,,,,,0.0,,,,,Atlas
57900,0.0,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,SA,2.0,,,,,,0.0,,,,,Atlas
57902,0.05,0.02,0.05,0.0,-0.01,RIPE,6.0,14.0,FR,25.0,,,,,,0.0,,,,,Atlas
57905,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,,Atlas
57906,0.04,-0.18,-0.12,-0.19,-0.1,RIPE,1.0,2.0,RU,2.0,Europe,Not Disclosed,Open,1.0,0.0,1.0,,,,,Atlas
57907,0.05,-0.09,-0.03,-0.1,-0.15,RIPE,2.0,3.0,GB,4.0,Europe,Cable/DSL/ISP,Open,0.0,2.0,1.0,,,,,Atlas
57912,0.04,-0.05,-0.03,0.0,-0.01,RIPE,1.0,5.0,BG,3.0,,,,,,0.0,,,,,Atlas
57914,0.0,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,TR,2.0,,,,,,0.0,,,,,Atlas
57915,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,DK,2.0,,,,,,0.0,,,,,Atlas
57916,0.03,0.04,0.01,-0.19,-0.28,RIPE,14.0,35.0,RO,7.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
57918,0.04,-0.05,-0.04,0.0,-0.01,RIPE,2.0,12.0,RU,9.0,,,,,,0.0,,,,,Atlas
57923,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57926,0.05,-0.18,-0.03,-0.19,0.04,RIPE,1.0,1.0,EU,3.0,Global,Content,Open,0.0,0.0,1.0,,,,,Atlas
57928,0.05,-0.09,0.05,0.05,0.08,RIPE,1.0,3.0,FR,60.0,Europe,Content,Open,7.0,12.0,1.0,,,,,Atlas
57930,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57931,0.04,-0.18,0.0,-0.12,-0.28,RIPE,1.0,1.0,RU,7.0,Not Disclosed,Not Disclosed,Open,2.0,0.0,1.0,,,,,Atlas
57937,-0.0,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,LB,2.0,,,,,,0.0,,,,,Atlas
57939,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,DE,2.0,,,,,,0.0,,,,,Atlas
57940,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57941,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57944,0.04,-0.04,-0.09,0.0,-0.01,RIPE,2.0,21.0,UA,3.0,,,,,,0.0,,,,,Atlas
57945,0.04,-0.18,-0.09,-0.19,-0.04,RIPE,1.0,1.0,PL,3.0,Regional,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,,Atlas
57946,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,LV,2.0,,,,,,0.0,,,,,Atlas
57948,0.05,-0.0,-0.03,0.0,-0.01,RIPE,3.0,15.0,BE,4.0,,,,,,0.0,,,,,Atlas
57949,0.04,-0.09,-0.12,0.0,-0.01,RIPE,1.0,1.0,UA,2.0,,,,,,0.0,,,,,Atlas
57951,0.05,-0.02,-0.03,0.0,-0.01,RIPE,3.0,4.0,FR,4.0,,,,,,0.0,,,,,Atlas
57953,0.04,-0.18,-0.07,0.0,-0.01,RIPE,1.0,1.0,RU,1.0,,,,,,0.0,,,,,Atlas
57954,0.04,-0.05,-0.07,0.0,-0.01,RIPE,2.0,4.0,UA,2.0,,,,,,0.0,,,,,Atlas
57956,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,LV,2.0,,,,,,0.0,,,,,Atlas
57958,-0.0,-0.05,-0.03,-0.19,0.0,RIPE,1.0,9.0,IQ,3.0,Regional,NSP,Open,0.0,0.0,1.0,,,,,Atlas
57961,0.05,-0.09,-0.03,-0.19,-0.12,RIPE,1.0,2.0,AL,3.0,Not Disclosed,Educational/Research,Open,1.0,1.0,1.0,,,,,Atlas
57964,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,,Atlas
57966,0.04,-0.09,0.04,-0.19,-0.28,RIPE,1.0,2.0,PL,10.0,Not Disclosed,Not Disclosed,Open,1.0,0.0,1.0,,,,,Atlas
57968,0.0,-0.18,-0.07,0.0,-0.01,RIPE,1.0,2.0,SA,1.0,,,,,,0.0,,,,,Atlas
57970,0.04,0.0,-0.12,0.0,-0.01,RIPE,1.0,28.0,ES,2.0,,,,,,0.0,,,,,Atlas
57973,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
57976,-0.06,0.02,0.06,0.06,0.07,RIPE,2.0,162.0,US,302.0,Global,Content,Open,71.0,27.0,1.0,,,,,Atlas
57981,0.04,-0.05,-0.03,0.0,-0.01,RIPE,1.0,6.0,UA,3.0,,,,,,0.0,,,,,Atlas
57982,0.04,-0.05,-0.03,0.0,-0.01,RIPE,2.0,5.0,UA,4.0,,,,,,0.0,,,,,Atlas
57983,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,,Atlas
57985,0.04,-0.18,-0.03,0.0,-0.01,RIPE,1.0,1.0,UA,3.0,,,,,,0.0,,,,,Atlas
57986,0.01,-0.05,-0.07,0.0,-0.01,RIPE,1.0,4.0,IR,2.0,,,,,,0.0,,,,,Atlas
57987,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,CH,2.0,,,,,,0.0,,,,,Atlas
57988,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,12.0,RU,2.0,,,,,,0.0,,,,,Atlas
57990,0.04,-0.09,-0.03,0.0,-0.01,RIPE,1.0,1.0,RU,3.0,,,,,,0.0,,,,,Atlas
57992,0.03,-0.18,-0.09,0.0,-0.01,RIPE,1.0,2.0,RO,3.0,,,,,,0.0,,,,,Atlas
57994,0.05,-0.04,-0.12,0.0,-0.01,RIPE,1.0,14.0,GB,2.0,,,,,,0.0,,,,,Atlas
57996,0.04,-0.18,-0.03,0.0,-0.01,RIPE,1.0,1.0,RU,4.0,,,,,,0.0,,,,,Atlas
57999,0.04,-0.05,-0.07,-0.19,-0.04,RIPE,1.0,5.0,UA,2.0,Regional,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,,Atlas
58002,0.04,0.05,0.06,-0.07,0.06,RIPE,14.0,103.0,RU,26.0,Regional,NSP,Open,6.0,1.0,1.0,,,,,Atlas
58003,0.05,-0.01,-0.04,-0.09,-0.13,RIPE,2.0,11.0,FI,6.0,Not Disclosed,Not Disclosed,Open,3.0,1.0,1.0,,,,,Atlas
58008,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
58010,0.05,0.04,0.07,-0.01,0.1,RIPE,5.0,28.0,DE,61.0,Europe,Cable/DSL/ISP,Open,2.0,4.0,1.0,,,,,Atlas
58011,0.05,-0.09,-0.03,-0.03,-0.28,RIPE,1.0,3.0,FR,27.0,Not Disclosed,Not Disclosed,Open,2.0,3.0,1.0,,,,,Atlas
58014,0.05,-0.09,-0.12,0.0,-0.01,RIPE,1.0,3.0,SK,2.0,,,,,,0.0,,,,,Atlas
58017,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,,Atlas
58023,0.03,-0.18,-0.03,0.0,-0.01,RIPE,1.0,2.0,RO,3.0,,,,,,0.0,,,,,Atlas
58024,0.04,-0.05,-0.03,0.0,-0.01,RIPE,1.0,7.0,RU,3.0,,,,,,0.0,,,,,Atlas
58028,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,,Atlas
58032,0.04,-0.18,-0.12,-0.19,-0.04,RIPE,1.0,1.0,UA,2.0,Europe,Enterprise,Open,0.0,0.0,1.0,,,,,Atlas
58034,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,,Atlas
58038,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,,Atlas
58040,0.05,-0.05,-0.12,0.0,-0.01,RIPE,1.0,7.0,GB,2.0,,,,,,0.0,,,,,Atlas
58043,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,,Atlas
58045,0.04,-0.05,0.03,0.0,-0.01,RIPE,1.0,6.0,RU,11.0,,,,,,0.0,,,,,Atlas
58048,0.04,-0.05,-0.12,0.0,-0.01,RIPE,1.0,4.0,RU,2.0,,,,,,0.0,,,,,Atlas
58055,0.04,0.04,-0.04,0.0,-0.01,RIPE,5.0,19.0,UA,6.0,,,,,,0.0,,,,,Atlas
58056,0.04,-0.05,-0.09,0.0,-0.01,RIPE,2.0,2.0,SI,3.0,,,,,,0.0,,,,,Atlas
58063,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
58065,0.05,0.02,0.01,-0.12,-0.18,RIPE,2.0,404.0,SE,11.0,Not Disclosed,Cable/DSL/ISP,Open,2.0,0.0,1.0,,,,,Atlas
58071,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
58072,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,,,Atlas
58074,0.03,-0.05,-0.12,0.0,-0.01,RIPE,1.0,7.0,RO,2.0,,,,,,0.0,,,,,Atlas
58075,0.05,0.01,0.02,0.29,0.02,RIPE,2.0,54.0,NL,14.0,Europe,Cable/DSL/ISP,Restrictive,3.0,3.0,1.0,,,,,Atlas
58078,0.03,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,,Atlas
58083,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,NL,2.0,,,,,,0.0,,,,,Atlas
58084,0.04,-0.05,0.01,0.0,-0.01,RIPE,1.0,8.0,RU,10.0,,,,,,0.0,,,,,Atlas
58088,0.05,-0.09,0.0,-0.19,-0.08,RIPE,1.0,2.0,IT,13.0,Europe,Network Services,Open,1.0,0.0,1.0,,,,,Atlas
58090,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
58091,0.04,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,,Atlas
